41.17361,45.99694
41.17915,45.9661
41.18916,45.92249
41.19749,45.89555
41.20609,45.86971
41.21277,45.85082
41.22637,45.81304
41.23443,45.7961
41.26028,45.74805
41.27749,45.71777
41.28527,45.71082
41.29028,45.7086
41.29583,45.7075
41.30193,45.7075
41.30777,45.70916
41.31693,45.71555
41.32054,45.7197
41.3486,45.71693
41.38193,45.61111
41.45888,45.35055
41.46249,45.33666
41.46361,45.32861
41.4611,45.30666
41.45888,45.29194
41.45554,45.27887
41.45165,45.26666
41.44694,45.25527
41.40498,45.1861
41.37666,45.14137
41.31638,45.05138
41.29705,45.02294
41.27026,44.9786
41.21859,44.87582
41.21471,44.8636
41.21305,44.84888
41.21249,44.82472
41.21221,44.7286
41.18527,44.57027
41.18527,44.5622
41.18776,44.48415
41.19222,44.42999
41.21249,44.34055
41.2236,44.24887
41.20443,44.18055
41.19916,44.17832
41.19553,44.17443
41.18832,44.15749
41.18499,44.14471
41.16415,43.99276
41.16554,43.90054
41.16527,43.88444
41.16221,43.86249
41.15804,43.85055
41.15193,43.84083
41.14804,43.83694
41.14111,43.82833
41.12387,43.8061
41.11916,43.79499
41.11582,43.7822
41.11276,43.76028
41.11249,43.75221
41.1136,43.73443
41.12305,43.6375
41.12972,43.59971
41.13472,43.57861
41.13638,43.56166
41.135,43.54639
41.11296,43.46077
41.1325,43.47415
41.13638,43.47555
41.13999,43.47471
41.14304,43.47305
41.1661,43.4575
41.16888,43.45499
41.1711,43.45194
41.18166,43.43417
41.18527,43.42582
41.20055,43.38722
41.20277,43.36971
41.20194,43.34971
41.19027,43.2336
41.32,43.12638
41.37416,43.03972
41.39333,43.01611
41.50694,42.89277
41.57887,42.84024
41.58499,42.82749
41.58694,42.81611
41.59472,42.68139
41.59277,42.65167
41.58639,42.61055
41.58305,42.59777
41.57916,42.59027
41.50832,42.565
41.49527,42.55082
41.43833,42.48333
41.43333,42.47221
41.43471,42.45527
41.46027,42.36694
41.47666,42.31194
41.48749,42.28749
41.49165,42.27277
41.5075,42.18249
41.5075,42.09777
41.51916,41.96804
41.51888,41.96305
41.51639,41.95499
41.51277,41.94778
41.49499,41.91694
41.48499,41.90527
41.47804,41.90138
41.45832,41.88304
41.42888,41.83777
41.42832,41.83332
41.42971,41.82861
41.4336,41.82082
41.4686,41.75972
41.49249,41.72471
41.51804,41.56915
41.52388,41.53156
41.62721,41.60943
41.64166,41.62277
41.64526,41.63554
41.645,41.64277
41.64277,41.64999
41.64388,41.6572
41.67165,41.68387
41.7211,41.72721
41.72555,41.73026
41.80943,41.77276
41.82166,41.77499
41.84193,41.77609
41.88563,41.77473
41.96137,41.76082
42.12109,41.66165
42.13055,41.65665
42.14083,41.65249
42.15443,41.65331
42.16972,41.65665
42.18193,41.65554
42.22026,41.64666
42.27194,41.63277
42.35027,41.59638
42.3586,41.58943
42.40578,41.54762

